audio_file,type,merged_id,normalized_key,sentence_id
Word_0279.1.m4a,base_form,d5963611cf67038a,,
Word_0281.1.m4a,base_form,c325526368a39135,,
Word_0282.1.m4a,base_form,d92c1462cb4a0299,,
Word_0288.1.m4a,base_form,ee7b9c78fefa3d4a,,
Word_0289.1.m4a,base_form,fec7ba87bfb7cce6,,
0291.1.m4a,base_form,85589ea48685dc50,,
Word_0292.1.m4a,base_form,f8a0dda72a221ae8,,
Word_0294.1.m4a,base_form,1143c5313cc5e614,,
Word_0296.1.m4a,base_form,1d79f73818d27804,,
Word_0298.1.m4a,base_form,684be809c313d1a1,,
0299.1.m4a,base_form,ccd2e510cc83794c,,
0302.1.m4a,base_form,2dbb0ed7c5b6c54a,,
0306.1.m4a,base_form,b952bfacd3e9fc93,,
Word_0308.1.m4a,base_form,a252cfca35fcf64e,,
0309.1.m4a,base_form,d4be88a0c86f867d,,
Word_0310.1.m4a,base_form,bb91104fa3221340,,
Word_0311.1.m4a,base_form,e5b8c00ece1f5b99,,
Word_0317.1.m4a,base_form,4c0dad0802fc5e62,,
Word_0318.1.m4a,base_form,ac7f1013a32652e4,,
Word_0319.1.m4a,base_form,205e89f03849cb0f,,
Word_0320.2.m4a,base_form,e1b631d738edd13f,,
Word_0321.1.m4a,base_form,4705fcf746893e93,,
Word_0322.1.m4a,base_form,7cf2416caef037ab,,
Word_0323.1.m4a,base_form,c7fe14149e67e02a,,
0326.1.m4a,base_form,481c3af254963f18,,
Word_0328.1.m4a,base_form,47c01bfffa2decba,,
0330.1.m4a,base_form,431d5d8127c6275c,,
Word_0333.1.m4a,base_form,dc57f44b915781f1,,
Word_0335.1.m4a,base_form,4d0716a4190d7ff5,,
0340.1.m4a,base_form,ac799ad78fa89eb8,,
Word_0350.1.m4a,base_form,48f300a6f1db1970,,
Word_0351.1.m4a,base_form,0207cba564635bcd,,
Word_0353.1.m4a,base_form,bc4508bfacb740fc,,
Word_0356.1.m4a,base_form,9c0cacde7a0d8412,,
Word_0357.1.m4a,base_form,c517d9d721e2a2c7,,
Word_0358.1.m4a,base_form,e9594e98c57154e7,,
Word_0359.1.m4a,base_form,e839043153f0e679,,
Word_0360.1.m4a,base_form,1347236358e3e8dd,,
0355.1.MP3,base_form,724d4b65b5efaf52,,
Word_0362.1.m4a,base_form,4b85f26c39bbb4e5,,
Word_0363.1.m4a,base_form,6425ad0c00d7af2d,,
Word_0364.1.m4a,base_form,884c0a7fdddb80e7,,
0365.1.m4a,base_form,087372353c02131c,,
0367.1.m4a,base_form,3b2f00e433597efd,,
Word_0368.1.m4a,base_form,8e82dc4823f6fdc7,,
Word_0371.1.m4a,base_form,610d016169bdfae0,,
Word_0372.1.m4a,base_form,be7aba423a93e242,,
Word_0375.1.m4a,base_form,5fc9bf080fa5afee,,
Word_0376.1.m4a,base_form,acb4d364a5f84a1a,,
Word_0377.1.m4a,base_form,3986ebfea2b6f790,,
Word_0378.1.m4a,base_form,bd3e34fce17fb0e7,,
Word_0379.1.m4a,base_form,d48e2c458f77c1dc,,
Word_CNLD_Dress_0383.1.m4a,base_form,11eeeef87b5daad1,,
0386.1.m4a,base_form,545715ed9ba250d6,,
Word_0388.1.m4a,base_form,db8b35833b0376d7,,
0392.1.m4a,base_form,6c213afc415d7077,,
Word_0394.1.m4a,base_form,85db14b6b7f00b8b,,
0398.1.m4a,base_form,99f448b3a081b9a4,,
Word_0400.1.m4a,base_form,ab184a5ded7a019b,,
Word_0401.1.m4a,base_form,148913748a2edc06,,
Word_0403.1.m4a,base_form,178bfdadcab0df36,,
Word_0406.1.m4a,base_form,34659f365615342d,,
Word_0410.1.m4a,base_form,91ed803b1a594c61,,
0411.1.m4a,base_form,44450aa4fe6c5558,,
Word_0413.1.m4a,base_form,7ad43d4fdd46f191,,
Word_0414.1.m4a,base_form,6e036f66304e6533,,
Word_0415.1.m4a,base_form,af79b4bd9080ae21,,
Word_0416.1.m4a,base_form,c5c2328736516173,,
0422.1.m4a,base_form,4ec54991b9fbe22b,,
Word_0423.1.m4a,base_form,d11ab5dacaf1b943,,
0425.1.m4a,base_form,793d33c2778a79b4,,
Word_0427.1.m4a,base_form,02cdb5da31494bb5,,
0433.1.m4a,base_form,278ecc62e31ee104,,
Word_0435.1.m4a,base_form,2d69ee0d2eebb3f5,,
0440.1.m4a,base_form,ce5fcbcd2d55ba09,,
Word_0441.1.m4a,base_form,40bcafc10c36f9de,,
Word_0442.1.m4a,base_form,a94b8b496e81bd2a,,
0445.1.m4a,base_form,262ef311b05f7f08,,
Word_0499.1.m4a,base_form,da7bfa01c3867053,,
Word_0451.1.m4a,base_form,122b7d9b261dc861,,
Word_0457.1.m4a,base_form,a5cc47a73036a9c3,,
Word_0458.1.m4a,base_form,beb0edff8afb3553,,
Word_0462.1.m4a,base_form,8a55a732f9144aeb,,
Word_0463.1.m4a,base_form,6b524006e3661674,,
Word_CNLD_Bridge_0464.1.m4a,base_form,3e6f5829578901b8,,
Word_0467.1.m4a,base_form,462b717e16834a73,,
0468.1.m4a,base_form,9460254e0d044e01,,
Word_0469.1.m4a,base_form,b4f3c2eb1ded9c41,,
0473.1.m4a,base_form,2bc586c85d6c0594,,
Word_0475.1.m4a,base_form,4519715293725781,,
0478.1.m4a,base_form,94a6b0802c1fc167,,
Word_0480.1.m4a,base_form,7f04920a1b2acdc3,,
Word_CNLD_plate_0483.1.m4a,base_form,afd47ae3f22f7dbc,,
Word_0485.1.m4a,base_form,cdb9240d2d76e24d,,
Word_0486.1.m4a,base_form,bfc08a1c3e842ffd,,
Word_0488.1.m4a,base_form,3bafcc59ca68d091,,
Word_0491.1.m4a,base_form,5d4b6ff6d7e319b0,,
Word_0492.1.m4a,base_form,e2463b6dbaaaca20,,
Word_0495.1.m4a,base_form,0602ce6a605adf0f,,
Word_0499.1.m4a,base_form,c9248af40ffe872f,,
Word_0505.1.m4a,base_form,a7150a3f30377e03,,
Word_0506.1.m4a,base_form,5c5ce06ad5bd4143,,
0507.1.m4a,base_form,86c720d8caa6e0fc,,
Word_0508.1.m4a,base_form,2a756dd2c89354b9,,
Word_0509.1.m4a,base_form,4080c94a6f958e15,,
Word_0510.1.m4a,base_form,74c102ff8813a29d,,
Word_0511.3.m4a,base_form,1d038931bc5df277,,
Word_0512.1.m4a,base_form,dd8cd9ac189e826c,,
Word_0513.1.m4a,base_form,3926442a6aae884d,,
Word_0515.1.m4a,base_form,7b07974998a053e6,,
0517.1.m4a,base_form,d8af6f43046e20b3,,
Word_0521.1.m4a,base_form,ef5f7f9e1222fff4,,
0525.1.m4a,base_form,420d7bd70c25fd3c,,
Word_0527.1.m4a,base_form,beda1d585e044979,,
0532.1.m4a,base_form,a94d6e6b9d4d7db1,,
Word_0534.1.m4a,base_form,519cb74533b3fad4,,
Word_0539.1.m4a,base_form,0a8f5d14b4429827,,
0540.1.m4a,base_form,285865ef30eb249a,,
Word_0541.1.m4a,base_form,82f1b37b9cddab8c,,
Word_0542.2.m4a,base_form,a29b23e852f2c159,,
Word_0544.1.m4a,base_form,4552f6e3e52fec78,,
0545.1.m4a,base_form,e4298dbde00d643c,,
Word_0550.1.m4a,base_form,85b7701c89268bde,,
Word_0559.1.m4a,base_form,6bf5d74ce40a96cf,,
Word_0560.1.m4a,base_form,b9ffb165698f51d3,,
Word_0561.1.m4a,base_form,6ba74acd28c3a6b5,,
Word_0566.1.m4a,base_form,5de6b71cbcba8c56,,
0570.1.m4a,base_form,57a1dc0e0132c3a9,,
Word_0573.1.m4a,base_form,b1a70c729f768536,,
Word_0579.1.m4a,base_form,c37f5a8aef5b61d9,,
Word_0580.1.m4a,base_form,4d67b2cd21c65692,,
0590.1.m4a,base_form,2ede01d3a87cee64,,
Word_0591.1.m4a,base_form,8cb2ee6d23e38ab3,,
Word_0596.1.m4a,base_form,e6c670cd4897c567,,
0598.1.m4a,base_form,fdc0da1c6ea0471b,,
0605.1.m4a,base_form,e0692aaf6aabb2d1,,
0612.1.m4a,base_form,e4f334a20e2693e2,,
Word_0617.1.m4a,base_form,775f2ded0041076c,,
Word_0624.1.m4a,base_form,c15bac5b417c91fe,,
Word_0625.1.m4a,base_form,408b62d44278a191,,
Word_0626.1.m4a,base_form,b28ff004dc8d1803,,
Word_0627.1.m4a,base_form,cda8937e96def606,,
Word_0630.1.m4a,base_form,de1736f7a66b7a42,,
Word_0640.1.m4a,base_form,1b11f7e4381df38e,,
Word_0649.1.m4a,base_form,32c314a6dec023dc,,
Word_0650.1.m4a,base_form,0e59f86b83698276,,
0651.1.m4a,base_form,8aae008a3de13bcb,,
Word_0651.2.m4a,base_form,d10395f68b3f5442,,
Word_0653.1.m4a,base_form,c66c11a5d767de26,,
Word_0654.1.m4a,base_form,0d80893f889c19b4,,
Word_0655.1.m4a,base_form,9bb769a93f504aad,,
Word_0656.1.m4a,base_form,5cdb2d258bc98df9,,
Word_0657.1.m4a,base_form,179439e8106f9887,,
Word_0659.1.m4a,base_form,1b869959812b4847,,
Word_0660.1.m4a,base_form,0758b352888b0c11,,
Word_0661.1.m4a,base_form,0ef7faaaeb7a7b1d,,
Word_0662.1.m4a,base_form,30ed575c1e66d29c,,
0663.1.m4a,base_form,cdd7b62144c7cb89,,
0664.1.m4a,base_form,15f91dd0439956a2,,
Word_0665.1.m4a,base_form,3c475e73b8196ed3,,
0666.1.m4a,base_form,ce500584b2e186c0,,
0667.1.m4a,base_form,d2a589de8130b671,,
0668.1.m4a,base_form,395720dcb8513360,,
Word_0669.1.m4a,base_form,db73bac5f29b01e4,,
Word_0670.1.m4a,base_form,f0a0d09a6fd8d2f5,,
Word_0671.1.m4a,base_form,35944ffa10e32b90,,
Word_0672.1.m4a,base_form,6ab9d2912955a569,,
Word_0673.1.m4a,base_form,39f90ee3bf985952,,
0674.1.m4a,base_form,43fad2f3b77e0f4c,,
Word_0675.1.m4a,base_form,6c8ec3fe1447ea21,,
0676.1.m4a,base_form,05f496cc50738691,,
Word_0677.1.m4a,base_form,ddcfe8c2f3098194,,
0678.1.m4a,base_form,ed28f3d49154ef7f,,
Word_0679.1.m4a,base_form,be52cf83ea0421e5,,
Word_0680.1.m4a,base_form,e4a4ad3465777884,,
0681.1.m4a,base_form,e792e5a0fa6ed41c,,
0682.1.m4a,base_form,9fd2bdf09abc7961,,
Word_0683.1.m4a,base_form,e8bcd082c61b6609,,
0684.1.m4a,base_form,536fbd7a0a25cdea,,
Word_0685.1.m4a,base_form,315d7c014082fbf3,,
Word_0686.1.m4a,base_form,159024bacca9e07b,,
Word_0687.1.m4a,base_form,882e2c89048f6afe,,
Word_0688.1.m4a,base_form,27009e98c91c14d2,,
0689.1.m4a,base_form,99ce93953dfe34cf,,
Word_0690.1.m4a,base_form,f84b1781339fd054,,
Word_0691.1.m4a,base_form,b0ab96e768d0688b,,
Word_0692.1.m4a,base_form,07856b55c0346358,,
0693.1.m4a,base_form,8267d1dd20125e06,,
Word_0694.1.m4a,base_form,4c788ae2438548eb,,
0695.1.m4a,base_form,00f2abf86a755832,,
Word_0697.1.m4a,base_form,957a231648246138,,
0698.1.m4a,base_form,fb40118f482bea6a,,
Word_0699.1.m4a,base_form,0ada8c66fa3aca0e,,
0700.1.m4a,base_form,c88a4204587eb7a1,,
Word_0701.1.m4a,base_form,5abf2ae8810b33f8,,
Word_0702.1.m4a,base_form,5942dd729a65005c,,
0703.1.m4a,base_form,b0392bbbcea21791,,
Word_0704.1.m4a,base_form,dc29d18645a17af8,,
Word_0705.1.m4a,base_form,8cc8530a24742a8e,,
Word_0706.1.m4a,base_form,c30d967d70bffa19,,
Word_0707.1.m4a,base_form,2effd9136aef0501,,
Word_0708.1.m4a,base_form,a697e85280f6d4e7,,
Word_0709.1.m4a,base_form,80b4f0cae37b3dc6,,
0711.1.m4a,base_form,65bcc894df1be4d7,,
Word_0712.1.m4a,base_form,0c58120d957ae280,,
Word_0713.1.m4a,base_form,2186b76cc5194e77,,
Word_0714.1.m4a,base_form,c8c7bc743e4240e7,,
Word_0715.1.m4a,base_form,825eab18465695f7,,
0716.1.m4a,base_form,071e9ef830ec5000,,
Word_0717.1.m4a,base_form,a0252941b208763f,,
Word_0718.1.m4a,base_form,a046292634fd6882,,
Word_0719.1.m4a,base_form,80173417b28ea248,,
Word_0720.1.m4a,base_form,38f3a67a51b91c66,,
Word_0721.1.m4a,base_form,a970b25b88c96acd,,
Word_0722.1.m4a,base_form,5fbe08e34087c73a,,
Word_0723.1.m4a,base_form,be00e18607b59701,,
Word_0724.1.m4a,base_form,cd6b8bfa82bb97cf,,
Word_0725.1.m4a,base_form,190bdad5e99b144f,,
Word_0726.1.m4a,base_form,c7b1edd0649173a4,,
Word_0727.1.m4a,base_form,f6254508aadd55b8,,
Word_0728.1.m4a,base_form,44d70de80c0261b0,,
Word_0730.1.m4a,base_form,9d949efbe82f6d5d,,
Word_0731.1.m4a,base_form,dcdd663a896965cb,,
Word_0732.1.m4a,base_form,95269acd2483ce19,,
Word_0734.1.m4a,base_form,cf42e8765edb6b53,,
Word_0735.1.m4a,base_form,035417020fd97ee6,,
Word_0736.1.m4a,base_form,158ecdac9be95b73,,
Word_0737.1.m4a,base_form,7ff0d0d864f26810,,
Word_0738.1.m4a,base_form,2714c5bec71555d9,,
Word_0739.1.m4a,base_form,999703135caa9fe7,,
Word_0741.1.m4a,base_form,905f2e89c419ec52,,
Word_0749.1.m4a,base_form,e5762065a73a113c,,
Word_0751.1.m4a,base_form,ac79b3886c9250b7,,
0752.1.m4a,base_form,ddf3aebf4023d488,,
Word_0754.1.m4a,base_form,3cc5ac34378143d9,,
Word_0759.1.m4a,base_form,8d64fde447725bee,,
Word_0767.1.m4a,base_form,3c8aea710333f340,,
Word_0768.1.m4a,base_form,207d6e1d0e1b997b,,
Word_0769.1.m4a,base_form,a65d5db438b95136,,
0770.1.m4a,base_form,b4928bf391a7e5e8,,
0771.1.m4a,base_form,74abceb2c0d5985c,,
Word_0772.1.m4a,base_form,0268b94ebb24f157,,
Word_0773.1.m4a,base_form,f882b40692939ad4,,
Word_0775.1.m4a,base_form,3c72ee832dc117dd,,
Word_0777.1.m4a,base_form,75bab2dc1f65b758,,
Word_0778.1.m4a,base_form,958b39f75d2f4ede,,
Word_0779.1.m4a,base_form,1019614cde57bbed,,
Word_0786.1.m4a,base_form,b7f7c2d1713abe43,,
Word_0788.1.m4a,base_form,25b27a88444d7a2a,,
Word_0790.1.m4a,base_form,b534f84c7acd8550,,
0791.1.m4a,base_form,5f95728103adafbd,,
0792.1.m4a,base_form,7edf59efd929b507,,
Word_0795.1.m4a,base_form,703b5929c3b615bc,,
Word_0798.1.m4a,base_form,5649c67d08a0221f,,
Word_0801.1.m4a,base_form,60dfe59c0398e826,,
Word_0803.1.m4a,base_form,1294b23d736b0adf,,
Word_0804.1.m4a,base_form,9041fea7309ad77d,,
0808.1.m4a,base_form,ca57e669f1a9744d,,
Word_0809.1.m4a,base_form,b80757ebc8186184,,
Word_0810.1.m4a,base_form,1edeb30b4ed73b53,,
Word_0811.1.m4a,base_form,5ac70da1abc183b9,,
Word_0812.1.m4a,base_form,2d0eca17986979de,,
Word_0813.1.m4a,base_form,a958a4de0f5dc1a5,,
0816.1.m4a,base_form,d71c1f9acc951616,,
0817.1.m4a,base_form,24231370212fbe34,,
Word_0819.1.m4a,base_form,6e5878befce2a00c,,
Word_0820.1.m4a,base_form,17325b4e5b549764,,
Word_0822.1.m4a,base_form,e762d3fe17e8f138,,
Word_0823.1.m4a,base_form,c55cc6655eac8f19,,
Word_0824.1.m4a,base_form,33f1d70f9b7d85e2,,
Word_0825.1.m4a,base_form,04317684f42ac251,,
0827.1.m4a,base_form,5950fe833b59666c,,
Word_0829.1.m4a,base_form,e91dcc5a11095ec1,,
Word_0832.1.m4a,base_form,9f7630d9e2138147,,
Word_0835.1.m4a,base_form,7afdbaca57bffa0b,,
Word_0836.1.m4a,base_form,5dcb555665a1d7f1,,
Word_0837.1.m4a,base_form,c5304a92fa917de6,,
0838.1.m4a,base_form,e06d026fe0f8eaea,,
Word_0845.1.m4a,base_form,ea180509747f7732,,
0846.1.m4a,base_form,899a53c90c888f6f,,
Word_0847.1.m4a,base_form,391d206c7f207c79,,
0849.1.m4a,base_form,62f41bcdb2b7fa30,,
Word_0852.1.m4a,base_form,7251696d5513136e,,
0858.1.m4a,base_form,138ccb65eebd690c,,
0861.1.m4a,base_form,c69c4cf79104cfeb,,
Word_0862.1.m4a,base_form,0960d061afc583d1,,
0865.1.m4a,base_form,7920e71f52696208,,
0866.1.m4a,base_form,e5b848323c8f44ad,,
Word_0876.1.m4a,base_form,a439ffebed9f64db,,
Word_0877.1.m4a,base_form,82120df9103fbc55,,
Word_0879.1.m4a,base_form,1918153e2fc07380,,
Word_0881.1.m4a,base_form,2e48f0bef70a82d2,,
Word_0890.1.m4a,base_form,e6c3611a6ed2e918,,
Word_0891.1.m4a,base_form,94210a96997ec4cb,,
Word_0892.1.m4a,base_form,7e6b588c68ccd99d,,
0893.1.m4a,base_form,610409dabfd82431,,
Word_0895.1.m4a,base_form,da1d42a38773bc1a,,
Word_0896.1.m4a,base_form,f9aae2d24af435a8,,
Word_0897.1.m4a,base_form,794a04adb7949c10,,
0899.1.m4a,base_form,51950114eae99ef6,,
0902.1.m4a,base_form,06fce20027b22669,,
0904.1.m4a,base_form,b82e1d115bcc8b76,,
0911.1.m4a,base_form,62ab6576d948b6e2,,
Word_0917.1.m4a,base_form,7c09d5b98e9fc1c8,,
Word_0922.1.m4a,base_form,191684f8f17f6441,,
Word_0923.1.m4a,base_form,dab2a7e9f42677a2,,
0924.1.m4a,base_form,aa64054589b7de81,,
Word_0927.1.m4a,base_form,d51b14c6ca11cb7c,,
0928.1.m4a,base_form,b30805fa52322653,,
0930.1.m4a,base_form,9bb5acf9aba17c04,,
Word_0934.1.m4a,base_form,e0a268b9b66cb4cb,,
Word_0935.1.m4a,base_form,fb5c8ec5cad01d0b,,
Word_0936.1.m4a,base_form,ece2640542950a9e,,
Word_0937.1.m4a,base_form,7429dd5e21d1ec61,,
Word_0941.1.m4a,base_form,b94a60211f3fd00e,,
Word_0942.1.m4a,base_form,f2fafd969247501a,,
Word_0947.1.m4a,base_form,8fe9bd6eaf53f30e,,
Word_0949.1.m4a,base_form,f36f55e574492a2c,,
Word_0953.1.m4a,base_form,cc77f382ac0f7db0,,
Word_0955.1.m4a,base_form,35dfa3033b6e59d6,,
Word_0956.1.m4a,base_form,02b293d4c2388fad,,
0957.1.m4a,base_form,b54eefecdd957fdb,,
Word_0958.1.m4a,base_form,32febe24c8205bda,,
Word_0960.1.m4a,base_form,9689ef547748b3dd,,
0963.1.m4a,base_form,d2248da2607c0772,,
Word_0964.1.m4a,base_form,be8eaca312ef6f9c,,
Word_0965.1.m4a,base_form,11c5ff2ca7027698,,
Word_0966.1.m4a,base_form,332ec955ce80d20b,,
Word_0967.1.m4a,base_form,9a91a88eb59eebd4,,
Word_0969.1.m4a,base_form,df7466a6c797c5c0,,
Word_0972.1.m4a,base_form,5764764a05608a11,,
Word_0973.1.m4a,base_form,7bdbe6ac9b0a54fe,,
0974.1.m4a,base_form,8530c40022bc6cf0,,
Word_0975.1.m4a,base_form,0a9c1362c3881372,,
Word_0977.1.m4a,base_form,fee4573001d20b2f,,
0978.1.m4a,base_form,4268d6b516312338,,
Word_0979.3.m4a,base_form,8fa369642887597d,,
Word_0981.1.m4a,base_form,aa0a2a01f8a7d779,,
Word_0982.1.m4a,base_form,6c96d5d6b1ef634f,,
Word_0983.1.m4a,base_form,8b967edcce92231f,,
0984.1.m4a,base_form,92edde4cede005c7,,
Word_0988.1.m4a,base_form,ddf48f6c48d9fefa,,
Word_0989.1.m4a,base_form,eb89b09ef3c7d8b2,,
Word_0990.1.m4a,base_form,7fbbb6f009442328,,
0991.1.m4a,base_form,b7655fd9a137e65e,,
Word_0992.1.m4a,base_form,7d2b9e759b0d9a22,,
Word_0993.1.m4a,base_form,d7331f2d6c1f7027,,
Word_0994.1.m4a,base_form,fb6ae9b0639a122d,,
